year,month,county,party,registered,source_url
2025,9,WORCESTER,Other,797,local://MSR-2025_09.pdf
2025,10,ALLEGANY,Democratic,10816,local://MSR-2025_10.pdf
2025,10,ANNE ARUNDEL,Democratic,173169,local://MSR-2025_10.pdf
2025,10,BALTIMORE CITY,Democratic,299951,local://MSR-2025_10.pdf
2025,10,BALTIMORE CO.,Democratic,307758,local://MSR-2025_10.pdf
2025,10,CALVERT,Democratic,23332,local://MSR-2025_10.pdf
2025,10,CAROLINE,Democratic,5954,local://MSR-2025_10.pdf
2025,10,CARROLL,Democratic,33018,local://MSR-2025_10.pdf
2025,10,CECIL,Democratic,18855,local://MSR-2025_10.pdf
2025,10,CHARLES,Democratic,76988,local://MSR-2025_10.pdf
2025,10,DORCHESTER,Democratic,9482,local://MSR-2025_10.pdf
2025,10,FREDERICK,Democratic,78539,local://MSR-2025_10.pdf
2025,10,GARRETT,Democratic,3410,local://MSR-2025_10.pdf
2025,10,HARFORD,Democratic,64479,local://MSR-2025_10.pdf
2025,10,HOWARD,Democratic,123249,local://MSR-2025_10.pdf
2025,10,KENT,Democratic,5639,local://MSR-2025_10.pdf
2025,10,MONTGOMERY,Democratic,406298,local://MSR-2025_10.pdf
2025,10,PR. GEORGE'S,Democratic,459548,local://MSR-2025_10.pdf
2025,10,QUEEN ANNE'S,Democratic,11277,local://MSR-2025_10.pdf
2025,10,ST. MARY'S,Democratic,24899,local://MSR-2025_10.pdf
2025,10,SOMERSET,Democratic,5347,local://MSR-2025_10.pdf
2025,10,TALBOT,Democratic,10426,local://MSR-2025_10.pdf
2025,10,WASHINGTON,Democratic,30591,local://MSR-2025_10.pdf
2025,10,WICOMICO,Democratic,26128,local://MSR-2025_10.pdf
2025,10,WORCESTER,Democratic,13540,local://MSR-2025_10.pdf
2025,10,ALLEGANY,Republican,23788,local://MSR-2025_10.pdf
2025,10,ANNE ARUNDEL,Republican,130448,local://MSR-2025_10.pdf
2025,10,BALTIMORE CITY,Republican,30218,local://MSR-2025_10.pdf
2025,10,BALTIMORE CO.,Republican,141260,local://MSR-2025_10.pdf
2025,10,CALVERT,Republican,28996,local://MSR-2025_10.pdf
2025,10,CAROLINE,Republican,11334,local://MSR-2025_10.pdf
2025,10,CARROLL,Republican,64560,local://MSR-2025_10.pdf
2025,10,CECIL,Republican,36094,local://MSR-2025_10.pdf
2025,10,CHARLES,Republican,23708,local://MSR-2025_10.pdf
2025,10,DORCHESTER,Republican,9741,local://MSR-2025_10.pdf
2025,10,FREDERICK,Republican,69275,local://MSR-2025_10.pdf
2025,10,GARRETT,Republican,14114,local://MSR-2025_10.pdf
2025,10,HARFORD,Republican,82742,local://MSR-2025_10.pdf
2025,10,HOWARD,Republican,48580,local://MSR-2025_10.pdf
2025,10,KENT,Republican,5593,local://MSR-2025_10.pdf
2025,10,MONTGOMERY,Republican,101629,local://MSR-2025_10.pdf
2025,10,PR. GEORGE'S,Republican,42508,local://MSR-2025_10.pdf
2025,10,QUEEN ANNE'S,Republican,20888,local://MSR-2025_10.pdf
2025,10,ST. MARY'S,Republican,33621,local://MSR-2025_10.pdf
2025,10,SOMERSET,Republican,6410,local://MSR-2025_10.pdf
2025,10,TALBOT,Republican,11731,local://MSR-2025_10.pdf
2025,10,WASHINGTON,Republican,45394,local://MSR-2025_10.pdf
2025,10,WICOMICO,Republican,24759,local://MSR-2025_10.pdf
2025,10,WORCESTER,Republican,20301,local://MSR-2025_10.pdf
2025,10,ALLEGANY,Green,58,local://MSR-2025_10.pdf
2025,10,ANNE ARUNDEL,Green,515,local://MSR-2025_10.pdf
2025,10,BALTIMORE CITY,Green,838,local://MSR-2025_10.pdf
2025,10,BALTIMORE CO.,Green,802,local://MSR-2025_10.pdf
2025,10,CALVERT,Green,69,local://MSR-2025_10.pdf
2025,10,CAROLINE,Green,33,local://MSR-2025_10.pdf
2025,10,CARROLL,Green,149,local://MSR-2025_10.pdf
2025,10,CECIL,Green,84,local://MSR-2025_10.pdf
2025,10,CHARLES,Green,137,local://MSR-2025_10.pdf
2025,10,DORCHESTER,Green,21,local://MSR-2025_10.pdf
2025,10,FREDERICK,Green,277,local://MSR-2025_10.pdf
2025,10,GARRETT,Green,19,local://MSR-2025_10.pdf
2025,10,HARFORD,Green,189,local://MSR-2025_10.pdf
2025,10,HOWARD,Green,333,local://MSR-2025_10.pdf
2025,10,KENT,Green,15,local://MSR-2025_10.pdf
2025,10,MONTGOMERY,Green,1045,local://MSR-2025_10.pdf
2025,10,PR. GEORGE'S,Green,803,local://MSR-2025_10.pdf
2025,10,QUEEN ANNE'S,Green,46,local://MSR-2025_10.pdf
2025,10,ST. MARY'S,Green,75,local://MSR-2025_10.pdf
2025,10,SOMERSET,Green,18,local://MSR-2025_10.pdf
2025,10,TALBOT,Green,22,local://MSR-2025_10.pdf
2025,10,WASHINGTON,Green,148,local://MSR-2025_10.pdf
2025,10,WICOMICO,Green,80,local://MSR-2025_10.pdf
2025,10,WORCESTER,Green,47,local://MSR-2025_10.pdf
2025,10,ALLEGANY,Working Class,70,local://MSR-2025_10.pdf
2025,10,ANNE ARUNDEL,Working Class,330,local://MSR-2025_10.pdf
2025,10,BALTIMORE CITY,Working Class,581,local://MSR-2025_10.pdf
2025,10,BALTIMORE CO.,Working Class,565,local://MSR-2025_10.pdf
2025,10,CALVERT,Working Class,51,local://MSR-2025_10.pdf
2025,10,CAROLINE,Working Class,31,local://MSR-2025_10.pdf
2025,10,CARROLL,Working Class,83,local://MSR-2025_10.pdf
2025,10,CECIL,Working Class,98,local://MSR-2025_10.pdf
2025,10,CHARLES,Working Class,123,local://MSR-2025_10.pdf
2025,10,DORCHESTER,Working Class,31,local://MSR-2025_10.pdf
2025,10,FREDERICK,Working Class,166,local://MSR-2025_10.pdf
2025,10,GARRETT,Working Class,14,local://MSR-2025_10.pdf
2025,10,HARFORD,Working Class,182,local://MSR-2025_10.pdf
2025,10,HOWARD,Working Class,108,local://MSR-2025_10.pdf
2025,10,KENT,Working Class,15,local://MSR-2025_10.pdf
2025,10,MONTGOMERY,Working Class,388,local://MSR-2025_10.pdf
2025,10,PR. GEORGE'S,Working Class,538,local://MSR-2025_10.pdf
2025,10,QUEEN ANNE'S,Working Class,33,local://MSR-2025_10.pdf
2025,10,ST. MARY'S,Working Class,65,local://MSR-2025_10.pdf
2025,10,SOMERSET,Working Class,21,local://MSR-2025_10.pdf
2025,10,TALBOT,Working Class,13,local://MSR-2025_10.pdf
2025,10,WASHINGTON,Working Class,121,local://MSR-2025_10.pdf
2025,10,WICOMICO,Working Class,98,local://MSR-2025_10.pdf
2025,10,WORCESTER,Working Class,26,local://MSR-2025_10.pdf
2025,10,ALLEGANY,Unaffiliated,9376,local://MSR-2025_10.pdf
2025,10,ANNE ARUNDEL,Unaffiliated,110190,local://MSR-2025_10.pdf
2025,10,BALTIMORE CITY,Unaffiliated,69975,local://MSR-2025_10.pdf
2025,10,BALTIMORE CO.,Unaffiliated,126519,local://MSR-2025_10.pdf
2025,10,CALVERT,Unaffiliated,17342,local://MSR-2025_10.pdf
2025,10,CAROLINE,Unaffiliated,5195,local://MSR-2025_10.pdf
2025,10,CARROLL,Unaffiliated,31786,local://MSR-2025_10.pdf
2025,10,CECIL,Unaffiliated,18006,local://MSR-2025_10.pdf
2025,10,CHARLES,Unaffiliated,27000,local://MSR-2025_10.pdf
2025,10,DORCHESTER,Unaffiliated,4545,local://MSR-2025_10.pdf
2025,10,FREDERICK,Unaffiliated,56936,local://MSR-2025_10.pdf
2025,10,GARRETT,Unaffiliated,3282,local://MSR-2025_10.pdf
2025,10,HARFORD,Unaffiliated,47535,local://MSR-2025_10.pdf
2025,10,HOWARD,Unaffiliated,66905,local://MSR-2025_10.pdf
2025,10,KENT,Unaffiliated,2952,local://MSR-2025_10.pdf
2025,10,MONTGOMERY,Unaffiliated,186051,local://MSR-2025_10.pdf
2025,10,PR. GEORGE'S,Unaffiliated,110750,local://MSR-2025_10.pdf
2025,10,QUEEN ANNE'S,Unaffiliated,9352,local://MSR-2025_10.pdf
2025,10,ST. MARY'S,Unaffiliated,19182,local://MSR-2025_10.pdf
2025,10,SOMERSET,Unaffiliated,2708,local://MSR-2025_10.pdf
2025,10,TALBOT,Unaffiliated,6224,local://MSR-2025_10.pdf
2025,10,WASHINGTON,Unaffiliated,25543,local://MSR-2025_10.pdf
2025,10,WICOMICO,Unaffiliated,16046,local://MSR-2025_10.pdf
2025,10,WORCESTER,Unaffiliated,9616,local://MSR-2025_10.pdf
2025,10,ALLEGANY,Other,762,local://MSR-2025_10.pdf
2025,10,ANNE ARUNDEL,Other,6806,local://MSR-2025_10.pdf
2025,10,BALTIMORE CITY,Other,6811,local://MSR-2025_10.pdf
2025,10,BALTIMORE CO.,Other,10137,local://MSR-2025_10.pdf
2025,10,CALVERT,Other,1139,local://MSR-2025_10.pdf
2025,10,CAROLINE,Other,373,local://MSR-2025_10.pdf
2025,10,CARROLL,Other,2065,local://MSR-2025_10.pdf
2025,10,CECIL,Other,1312,local://MSR-2025_10.pdf
2025,10,CHARLES,Other,1661,local://MSR-2025_10.pdf
2025,10,DORCHESTER,Other,386,local://MSR-2025_10.pdf
2025,10,FREDERICK,Other,2869,local://MSR-2025_10.pdf
2025,10,GARRETT,Other,294,local://MSR-2025_10.pdf
2025,10,HARFORD,Other,3401,local://MSR-2025_10.pdf
2025,10,HOWARD,Other,3449,local://MSR-2025_10.pdf
2025,10,KENT,Other,214,local://MSR-2025_10.pdf
2025,10,MONTGOMERY,Other,9667,local://MSR-2025_10.pdf
2025,10,PR. GEORGE'S,Other,14228,local://MSR-2025_10.pdf
2025,10,QUEEN ANNE'S,Other,605,local://MSR-2025_10.pdf
2025,10,ST. MARY'S,Other,1247,local://MSR-2025_10.pdf
2025,10,SOMERSET,Other,238,local://MSR-2025_10.pdf
2025,10,TALBOT,Other,440,local://MSR-2025_10.pdf
2025,10,WASHINGTON,Other,1658,local://MSR-2025_10.pdf
2025,10,WICOMICO,Other,1281,local://MSR-2025_10.pdf
2025,10,WORCESTER,Other,797,local://MSR-2025_10.pdf
2025,11,ALLEGANY,Democratic,10822,local://MSR-2025_11.pdf
2025,11,ANNE ARUNDEL,Democratic,173141,local://MSR-2025_11.pdf
2025,11,BALTIMORE CITY,Democratic,299795,local://MSR-2025_11.pdf
2025,11,BALTIMORE CO.,Democratic,307689,local://MSR-2025_11.pdf
2025,11,CALVERT,Democratic,23301,local://MSR-2025_11.pdf
2025,11,CAROLINE,Democratic,5936,local://MSR-2025_11.pdf
2025,11,CARROLL,Democratic,33039,local://MSR-2025_11.pdf
2025,11,CECIL,Democratic,18809,local://MSR-2025_11.pdf
2025,11,CHARLES,Democratic,77044,local://MSR-2025_11.pdf
2025,11,DORCHESTER,Democratic,9468,local://MSR-2025_11.pdf
2025,11,FREDERICK,Democratic,78567,local://MSR-2025_11.pdf
2025,11,GARRETT,Democratic,3403,local://MSR-2025_11.pdf
2025,11,HARFORD,Democratic,64578,local://MSR-2025_11.pdf
2025,11,HOWARD,Democratic,123356,local://MSR-2025_11.pdf
2025,11,KENT,Democratic,5656,local://MSR-2025_11.pdf
2025,11,MONTGOMERY,Democratic,406137,local://MSR-2025_11.pdf
2025,11,PR. GEORGE'S,Democratic,459335,local://MSR-2025_11.pdf
2025,11,QUEEN ANNE'S,Democratic,11281,local://MSR-2025_11.pdf
2025,11,ST. MARY'S,Democratic,24912,local://MSR-2025_11.pdf
2025,11,SOMERSET,Democratic,5330,local://MSR-2025_11.pdf
2025,11,TALBOT,Democratic,10416,local://MSR-2025_11.pdf
2025,11,WASHINGTON,Democratic,30586,local://MSR-2025_11.pdf
2025,11,WICOMICO,Democratic,26115,local://MSR-2025_11.pdf
2025,11,WORCESTER,Democratic,13535,local://MSR-2025_11.pdf
2025,11,ALLEGANY,Republican,23813,local://MSR-2025_11.pdf
2025,11,ANNE ARUNDEL,Republican,130354,local://MSR-2025_11.pdf
2025,11,BALTIMORE CITY,Republican,30232,local://MSR-2025_11.pdf
2025,11,BALTIMORE CO.,Republican,141111,local://MSR-2025_11.pdf
2025,11,CALVERT,Republican,28992,local://MSR-2025_11.pdf
2025,11,CAROLINE,Republican,11339,local://MSR-2025_11.pdf
2025,11,CARROLL,Republican,64596,local://MSR-2025_11.pdf
2025,11,CECIL,Republican,36062,local://MSR-2025_11.pdf
2025,11,CHARLES,Republican,23688,local://MSR-2025_11.pdf
2025,11,DORCHESTER,Republican,9738,local://MSR-2025_11.pdf
2025,11,FREDERICK,Republican,69251,local://MSR-2025_11.pdf
2025,11,GARRETT,Republican,14112,local://MSR-2025_11.pdf
2025,11,HARFORD,Republican,82853,local://MSR-2025_11.pdf
2025,11,HOWARD,Republican,48528,local://MSR-2025_11.pdf
2025,11,KENT,Republican,5603,local://MSR-2025_11.pdf
2025,11,MONTGOMERY,Republican,101463,local://MSR-2025_11.pdf
2025,11,PR. GEORGE'S,Republican,42452,local://MSR-2025_11.pdf
2025,11,QUEEN ANNE'S,Republican,20906,local://MSR-2025_11.pdf
2025,11,ST. MARY'S,Republican,33632,local://MSR-2025_11.pdf
2025,11,SOMERSET,Republican,6398,local://MSR-2025_11.pdf
2025,11,TALBOT,Republican,11740,local://MSR-2025_11.pdf
2025,11,WASHINGTON,Republican,45398,local://MSR-2025_11.pdf
2025,11,WICOMICO,Republican,24783,local://MSR-2025_11.pdf
2025,11,WORCESTER,Republican,20343,local://MSR-2025_11.pdf
2025,11,ALLEGANY,Green,60,local://MSR-2025_11.pdf
2025,11,ANNE ARUNDEL,Green,519,local://MSR-2025_11.pdf
2025,11,BALTIMORE CITY,Green,849,local://MSR-2025_11.pdf
2025,11,BALTIMORE CO.,Green,807,local://MSR-2025_11.pdf
2025,11,CALVERT,Green,69,local://MSR-2025_11.pdf
2025,11,CAROLINE,Green,33,local://MSR-2025_11.pdf
2025,11,CARROLL,Green,150,local://MSR-2025_11.pdf
2025,11,CECIL,Green,86,local://MSR-2025_11.pdf
2025,11,CHARLES,Green,140,local://MSR-2025_11.pdf
2025,11,DORCHESTER,Green,21,local://MSR-2025_11.pdf
2025,11,FREDERICK,Green,277,local://MSR-2025_11.pdf
2025,11,GARRETT,Green,21,local://MSR-2025_11.pdf
2025,11,HARFORD,Green,193,local://MSR-2025_11.pdf
2025,11,HOWARD,Green,334,local://MSR-2025_11.pdf
2025,11,KENT,Green,15,local://MSR-2025_11.pdf
2025,11,MONTGOMERY,Green,1051,local://MSR-2025_11.pdf
2025,11,PR. GEORGE'S,Green,809,local://MSR-2025_11.pdf
2025,11,QUEEN ANNE'S,Green,47,local://MSR-2025_11.pdf
2025,11,ST. MARY'S,Green,75,local://MSR-2025_11.pdf
2025,11,SOMERSET,Green,18,local://MSR-2025_11.pdf
2025,11,TALBOT,Green,21,local://MSR-2025_11.pdf
2025,11,WASHINGTON,Green,148,local://MSR-2025_11.pdf
2025,11,WICOMICO,Green,82,local://MSR-2025_11.pdf
2025,11,WORCESTER,Green,48,local://MSR-2025_11.pdf
2025,11,ALLEGANY,Working Class,72,local://MSR-2025_11.pdf
2025,11,ANNE ARUNDEL,Working Class,348,local://MSR-2025_11.pdf
2025,11,BALTIMORE CITY,Working Class,610,local://MSR-2025_11.pdf
2025,11,BALTIMORE CO.,Working Class,591,local://MSR-2025_11.pdf
2025,11,CALVERT,Working Class,51,local://MSR-2025_11.pdf
2025,11,CAROLINE,Working Class,30,local://MSR-2025_11.pdf
2025,11,CARROLL,Working Class,87,local://MSR-2025_11.pdf
2025,11,CECIL,Working Class,100,local://MSR-2025_11.pdf
2025,11,CHARLES,Working Class,125,local://MSR-2025_11.pdf
2025,11,DORCHESTER,Working Class,33,local://MSR-2025_11.pdf
2025,11,FREDERICK,Working Class,170,local://MSR-2025_11.pdf
2025,11,GARRETT,Working Class,14,local://MSR-2025_11.pdf
2025,11,HARFORD,Working Class,190,local://MSR-2025_11.pdf
2025,11,HOWARD,Working Class,106,local://MSR-2025_11.pdf
2025,11,KENT,Working Class,15,local://MSR-2025_11.pdf
2025,11,MONTGOMERY,Working Class,406,local://MSR-2025_11.pdf
2025,11,PR. GEORGE'S,Working Class,554,local://MSR-2025_11.pdf
2025,11,QUEEN ANNE'S,Working Class,33,local://MSR-2025_11.pdf
2025,11,ST. MARY'S,Working Class,69,local://MSR-2025_11.pdf
2025,11,SOMERSET,Working Class,21,local://MSR-2025_11.pdf
2025,11,TALBOT,Working Class,14,local://MSR-2025_11.pdf
2025,11,WASHINGTON,Working Class,124,local://MSR-2025_11.pdf
2025,11,WICOMICO,Working Class,101,local://MSR-2025_11.pdf
2025,11,WORCESTER,Working Class,27,local://MSR-2025_11.pdf
2025,11,ALLEGANY,Unaffiliated,9428,local://MSR-2025_11.pdf
2025,11,ANNE ARUNDEL,Unaffiliated,110607,local://MSR-2025_11.pdf
2025,11,BALTIMORE CITY,Unaffiliated,70308,local://MSR-2025_11.pdf
2025,11,BALTIMORE CO.,Unaffiliated,127064,local://MSR-2025_11.pdf
2025,11,CALVERT,Unaffiliated,17386,local://MSR-2025_11.pdf
2025,11,CAROLINE,Unaffiliated,5219,local://MSR-2025_11.pdf
2025,11,CARROLL,Unaffiliated,31904,local://MSR-2025_11.pdf
2025,11,CECIL,Unaffiliated,18045,local://MSR-2025_11.pdf
2025,11,CHARLES,Unaffiliated,27115,local://MSR-2025_11.pdf
2025,11,DORCHESTER,Unaffiliated,4566,local://MSR-2025_11.pdf
2025,11,FREDERICK,Unaffiliated,57106,local://MSR-2025_11.pdf
2025,11,GARRETT,Unaffiliated,3302,local://MSR-2025_11.pdf
2025,11,HARFORD,Unaffiliated,47699,local://MSR-2025_11.pdf
2025,11,HOWARD,Unaffiliated,67171,local://MSR-2025_11.pdf
2025,11,KENT,Unaffiliated,2950,local://MSR-2025_11.pdf
2025,11,MONTGOMERY,Unaffiliated,186702,local://MSR-2025_11.pdf
2025,11,PR. GEORGE'S,Unaffiliated,111032,local://MSR-2025_11.pdf
2025,11,QUEEN ANNE'S,Unaffiliated,9384,local://MSR-2025_11.pdf
2025,11,ST. MARY'S,Unaffiliated,19242,local://MSR-2025_11.pdf
2025,11,SOMERSET,Unaffiliated,2713,local://MSR-2025_11.pdf
2025,11,TALBOT,Unaffiliated,6245,local://MSR-2025_11.pdf
2025,11,WASHINGTON,Unaffiliated,25648,local://MSR-2025_11.pdf
2025,11,WICOMICO,Unaffiliated,16111,local://MSR-2025_11.pdf
2025,11,WORCESTER,Unaffiliated,9649,local://MSR-2025_11.pdf
2025,11,ALLEGANY,Other,764,local://MSR-2025_11.pdf
2025,11,ANNE ARUNDEL,Other,6813,local://MSR-2025_11.pdf
2025,11,BALTIMORE CITY,Other,6816,local://MSR-2025_11.pdf
2025,11,BALTIMORE CO.,Other,10132,local://MSR-2025_11.pdf
2025,11,CALVERT,Other,1140,local://MSR-2025_11.pdf
2025,11,CAROLINE,Other,366,local://MSR-2025_11.pdf
2025,11,CARROLL,Other,2052,local://MSR-2025_11.pdf
2025,11,CECIL,Other,1304,local://MSR-2025_11.pdf
2025,11,CHARLES,Other,1663,local://MSR-2025_11.pdf
2025,11,DORCHESTER,Other,394,local://MSR-2025_11.pdf
2025,11,FREDERICK,Other,2864,local://MSR-2025_11.pdf
2025,11,GARRETT,Other,294,local://MSR-2025_11.pdf
2025,11,HARFORD,Other,3408,local://MSR-2025_11.pdf
2025,11,HOWARD,Other,3455,local://MSR-2025_11.pdf
2025,11,KENT,Other,216,local://MSR-2025_11.pdf
2025,11,MONTGOMERY,Other,9658,local://MSR-2025_11.pdf
2025,11,PR. GEORGE'S,Other,14215,local://MSR-2025_11.pdf
2025,11,QUEEN ANNE'S,Other,604,local://MSR-2025_11.pdf
2025,11,ST. MARY'S,Other,1236,local://MSR-2025_11.pdf
2025,11,SOMERSET,Other,235,local://MSR-2025_11.pdf
2025,11,TALBOT,Other,436,local://MSR-2025_11.pdf
2025,11,WASHINGTON,Other,1659,local://MSR-2025_11.pdf
2025,11,WICOMICO,Other,1281,local://MSR-2025_11.pdf
2025,11,WORCESTER,Other,789,local://MSR-2025_11.pdf
2026,2,ALLEGANY,Democratic,10736,local://MSR-2026_02.pdf
2026,2,ANNE ARUNDEL,Democratic,172242,local://MSR-2026_02.pdf
2026,2,BALTIMORE CITY,Democratic,297775,local://MSR-2026_02.pdf
2026,2,BALTIMORE CO.,Democratic,305850,local://MSR-2026_02.pdf
2026,2,CALVERT,Democratic,23176,local://MSR-2026_02.pdf
2026,2,CAROLINE,Democratic,5883,local://MSR-2026_02.pdf
2026,2,CARROLL,Democratic,32818,local://MSR-2026_02.pdf
2026,2,CECIL,Democratic,18667,local://MSR-2026_02.pdf
2026,2,CHARLES,Democratic,76988,local://MSR-2026_02.pdf
2026,2,DORCHESTER,Democratic,9400,local://MSR-2026_02.pdf
2026,2,FREDERICK,Democratic,78098,local://MSR-2026_02.pdf
2026,2,GARRETT,Democratic,3381,local://MSR-2026_02.pdf
2026,2,HARFORD,Democratic,64222,local://MSR-2026_02.pdf
2026,2,HOWARD,Democratic,122682,local://MSR-2026_02.pdf
2026,2,KENT,Democratic,5573,local://MSR-2026_02.pdf
2026,2,MONTGOMERY,Democratic,403394,local://MSR-2026_02.pdf
2026,2,PR. GEORGE'S,Democratic,455855,local://MSR-2026_02.pdf
2026,2,QUEEN ANNE'S,Democratic,11216,local://MSR-2026_02.pdf
2026,2,ST. MARY'S,Democratic,24822,local://MSR-2026_02.pdf
2026,2,SOMERSET,Democratic,5316,local://MSR-2026_02.pdf
2026,2,TALBOT,Democratic,10360,local://MSR-2026_02.pdf
2026,2,WASHINGTON,Democratic,30372,local://MSR-2026_02.pdf
2026,2,WICOMICO,Democratic,25922,local://MSR-2026_02.pdf
2026,2,WORCESTER,Democratic,13400,local://MSR-2026_02.pdf
2026,2,ALLEGANY,Republican,23695,local://MSR-2026_02.pdf
2026,2,ANNE ARUNDEL,Republican,129313,local://MSR-2026_02.pdf
2026,2,BALTIMORE CITY,Republican,29905,local://MSR-2026_02.pdf
2026,2,BALTIMORE CO.,Republican,140182,local://MSR-2026_02.pdf
2026,2,CALVERT,Republican,28803,local://MSR-2026_02.pdf
2026,2,CAROLINE,Republican,11333,local://MSR-2026_02.pdf
2026,2,CARROLL,Republican,64127,local://MSR-2026_02.pdf
2026,2,CECIL,Republican,35937,local://MSR-2026_02.pdf
2026,2,CHARLES,Republican,23475,local://MSR-2026_02.pdf
2026,2,DORCHESTER,Republican,9742,local://MSR-2026_02.pdf
2026,2,FREDERICK,Republican,68567,local://MSR-2026_02.pdf
2026,2,GARRETT,Republican,14067,local://MSR-2026_02.pdf
2026,2,HARFORD,Republican,82391,local://MSR-2026_02.pdf
2026,2,HOWARD,Republican,47899,local://MSR-2026_02.pdf
2026,2,KENT,Republican,5579,local://MSR-2026_02.pdf
2026,2,MONTGOMERY,Republican,100251,local://MSR-2026_02.pdf
2026,2,PR. GEORGE'S,Republican,41833,local://MSR-2026_02.pdf
2026,2,QUEEN ANNE'S,Republican,20867,local://MSR-2026_02.pdf
2026,2,ST. MARY'S,Republican,33401,local://MSR-2026_02.pdf
2026,2,SOMERSET,Republican,6359,local://MSR-2026_02.pdf
2026,2,TALBOT,Republican,11728,local://MSR-2026_02.pdf
2026,2,WASHINGTON,Republican,45057,local://MSR-2026_02.pdf
2026,2,WICOMICO,Republican,24685,local://MSR-2026_02.pdf
2026,2,WORCESTER,Republican,20231,local://MSR-2026_02.pdf
2026,2,ALLEGANY,Green,64,local://MSR-2026_02.pdf
2026,2,ANNE ARUNDEL,Green,532,local://MSR-2026_02.pdf
2026,2,BALTIMORE CITY,Green,847,local://MSR-2026_02.pdf
2026,2,BALTIMORE CO.,Green,825,local://MSR-2026_02.pdf
2026,2,CALVERT,Green,67,local://MSR-2026_02.pdf
2026,2,CAROLINE,Green,34,local://MSR-2026_02.pdf
2026,2,CARROLL,Green,157,local://MSR-2026_02.pdf
2026,2,CECIL,Green,84,local://MSR-2026_02.pdf
2026,2,CHARLES,Green,140,local://MSR-2026_02.pdf
2026,2,DORCHESTER,Green,21,local://MSR-2026_02.pdf
2026,2,FREDERICK,Green,279,local://MSR-2026_02.pdf
2026,2,GARRETT,Green,23,local://MSR-2026_02.pdf
2026,2,HARFORD,Green,207,local://MSR-2026_02.pdf
2026,2,HOWARD,Green,331,local://MSR-2026_02.pdf
2026,2,KENT,Green,16,local://MSR-2026_02.pdf
2026,2,MONTGOMERY,Green,1075,local://MSR-2026_02.pdf
2026,2,PR. GEORGE'S,Green,829,local://MSR-2026_02.pdf
2026,2,QUEEN ANNE'S,Green,45,local://MSR-2026_02.pdf
2026,2,ST. MARY'S,Green,77,local://MSR-2026_02.pdf
2026,2,SOMERSET,Green,21,local://MSR-2026_02.pdf
2026,2,TALBOT,Green,23,local://MSR-2026_02.pdf
2026,2,WASHINGTON,Green,151,local://MSR-2026_02.pdf
2026,2,WICOMICO,Green,83,local://MSR-2026_02.pdf
2026,2,WORCESTER,Green,48,local://MSR-2026_02.pdf
2026,2,ALLEGANY,Working Class,82,local://MSR-2026_02.pdf
2026,2,ANNE ARUNDEL,Working Class,378,local://MSR-2026_02.pdf
2026,2,BALTIMORE CITY,Working Class,685,local://MSR-2026_02.pdf
2026,2,BALTIMORE CO.,Working Class,644,local://MSR-2026_02.pdf
2026,2,CALVERT,Working Class,57,local://MSR-2026_02.pdf
2026,2,CAROLINE,Working Class,32,local://MSR-2026_02.pdf
2026,2,CARROLL,Working Class,108,local://MSR-2026_02.pdf
2026,2,CECIL,Working Class,115,local://MSR-2026_02.pdf
2026,2,CHARLES,Working Class,138,local://MSR-2026_02.pdf
2026,2,DORCHESTER,Working Class,33,local://MSR-2026_02.pdf
2026,2,FREDERICK,Working Class,188,local://MSR-2026_02.pdf
2026,2,GARRETT,Working Class,17,local://MSR-2026_02.pdf
2026,2,HARFORD,Working Class,209,local://MSR-2026_02.pdf
2026,2,HOWARD,Working Class,121,local://MSR-2026_02.pdf
2026,2,KENT,Working Class,14,local://MSR-2026_02.pdf
2026,2,MONTGOMERY,Working Class,455,local://MSR-2026_02.pdf
2026,2,PR. GEORGE'S,Working Class,625,local://MSR-2026_02.pdf
2026,2,QUEEN ANNE'S,Working Class,41,local://MSR-2026_02.pdf
2026,2,ST. MARY'S,Working Class,75,local://MSR-2026_02.pdf
2026,2,SOMERSET,Working Class,21,local://MSR-2026_02.pdf
2026,2,TALBOT,Working Class,16,local://MSR-2026_02.pdf
2026,2,WASHINGTON,Working Class,135,local://MSR-2026_02.pdf
2026,2,WICOMICO,Working Class,109,local://MSR-2026_02.pdf
2026,2,WORCESTER,Working Class,31,local://MSR-2026_02.pdf
2026,2,ALLEGANY,Unaffiliated,9506,local://MSR-2026_02.pdf
2026,2,ANNE ARUNDEL,Unaffiliated,111025,local://MSR-2026_02.pdf
2026,2,BALTIMORE CITY,Unaffiliated,70932,local://MSR-2026_02.pdf
2026,2,BALTIMORE CO.,Unaffiliated,127809,local://MSR-2026_02.pdf
2026,2,CALVERT,Unaffiliated,17448,local://MSR-2026_02.pdf
2026,2,CAROLINE,Unaffiliated,5236,local://MSR-2026_02.pdf
2026,2,CARROLL,Unaffiliated,31994,local://MSR-2026_02.pdf
2026,2,CECIL,Unaffiliated,18043,local://MSR-2026_02.pdf
2026,2,CHARLES,Unaffiliated,27367,local://MSR-2026_02.pdf
2026,2,DORCHESTER,Unaffiliated,4621,local://MSR-2026_02.pdf
2026,2,FREDERICK,Unaffiliated,57142,local://MSR-2026_02.pdf
2026,2,GARRETT,Unaffiliated,3313,local://MSR-2026_02.pdf
2026,2,HARFORD,Unaffiliated,47895,local://MSR-2026_02.pdf
2026,2,HOWARD,Unaffiliated,67582,local://MSR-2026_02.pdf
